order_key,order_id,order_date_key,ship_date_key,customer_key,shipmode_key,store_key,total_sales,total_quantity,total_discount,total_profit,product_count
10743,CA-2016-145492,20161120,20161127,205,NULL,2,39.00,12,0.00,11.3100,1
10744,CA-2016-145492,20161120,20161127,205,NULL,1,39.00,12,0.00,11.3100,1
10745,CA-2016-163202,20160927,20161002,313,NULL,4,2.91,3,0.70,-2.0349,1
10746,CA-2016-163202,20160927,20161002,313,NULL,3,2.91,3,0.70,-2.0349,1
10747,CA-2016-163202,20160927,20161002,313,NULL,2,2.91,3,0.70,-2.0349,1
10748,CA-2016-163202,20160927,20161002,313,NULL,1,2.91,3,0.70,-2.0349,1
10749,CA-2016-117681,20160409,20160414,521,NULL,4,556.67,5,0.15,6.5490,1
10750,CA-2016-117681,20160409,20160414,521,NULL,3,556.67,5,0.15,6.5490,1
10751,CA-2016-117681,20160409,20160414,521,NULL,2,556.67,5,0.15,6.5490,1
10752,CA-2016-117681,20160409,20160414,521,NULL,1,556.67,5,0.15,6.5490,1
10753,CA-2017-132262,20170921,20170923,762,NULL,4,151.96,4,0.00,41.5092,2
10754,CA-2017-132262,20170921,20170923,762,NULL,3,151.96,4,0.00,41.5092,2
10755,CA-2017-132262,20170921,20170923,762,NULL,2,151.96,4,0.00,41.5092,2
10756,CA-2017-132262,20170921,20170923,762,NULL,1,151.96,4,0.00,41.5092,2
10757,CA-2017-123043,20170824,20170829,125,NULL,4,28.42,5,0.40,9.0204,2
10758,CA-2017-123043,20170824,20170829,125,NULL,3,28.42,5,0.40,9.0204,2
10759,CA-2017-123043,20170824,20170829,125,NULL,2,28.42,5,0.40,9.0204,2
10760,CA-2017-123043,20170824,20170829,125,NULL,1,28.42,5,0.40,9.0204,2
10761,US-2016-143280,20160222,20160226,357,NULL,4,492.85,9,0.20,75.9713,3
10762,US-2016-143280,20160222,20160226,357,NULL,3,492.85,9,0.20,75.9713,3
10763,US-2016-143280,20160222,20160226,357,NULL,2,492.85,9,0.20,75.9713,3
10764,US-2016-143280,20160222,20160226,357,NULL,1,492.85,9,0.20,75.9713,3
10765,CA-2017-108854,20171208,20171214,665,NULL,4,243.58,9,0.40,93.8998,4
10766,CA-2017-108854,20171208,20171214,665,NULL,3,243.58,9,0.40,93.8998,4
10767,CA-2017-108854,20171208,20171214,665,NULL,2,243.58,9,0.40,93.8998,4
10768,CA-2017-108854,20171208,20171214,665,NULL,1,243.58,9,0.40,93.8998,4
10769,CA-2017-166856,20170918,20170922,701,NULL,4,111.42,10,0.20,11.6352,2
10770,CA-2017-166856,20170918,20170922,701,NULL,3,111.42,10,0.20,11.6352,2
10771,CA-2017-166856,20170918,20170922,701,NULL,2,111.42,10,0.20,11.6352,2
10772,CA-2017-166856,20170918,20170922,701,NULL,1,111.42,10,0.20,11.6352,2
10773,CA-2016-153157,20160911,20160914,578,NULL,4,224.75,5,0.00,62.9300,1
10774,CA-2016-153157,20160911,20160914,578,NULL,3,224.75,5,0.00,62.9300,1
10775,CA-2016-153157,20160911,20160914,578,NULL,2,224.75,5,0.00,62.9300,1
10776,CA-2016-153157,20160911,20160914,578,NULL,1,224.75,5,0.00,62.9300,1
10777,US-2017-125647,20170923,20170928,49,NULL,4,133.90,12,1.20,-199.3140,3
10778,US-2017-125647,20170923,20170928,49,NULL,3,133.90,12,1.20,-199.3140,3
10779,US-2017-125647,20170923,20170928,49,NULL,2,133.90,12,1.20,-199.3140,3
10780,US-2017-125647,20170923,20170928,49,NULL,1,133.90,12,1.20,-199.3140,3
10781,CA-2014-132542,20141006,20141008,88,NULL,4,15.36,2,0.00,7.6800,1
10782,CA-2014-132542,20141006,20141008,88,NULL,3,15.36,2,0.00,7.6800,1
10783,CA-2014-132542,20141006,20141008,88,NULL,2,15.36,2,0.00,7.6800,1
10784,CA-2014-132542,20141006,20141008,88,NULL,1,15.36,2,0.00,7.6800,1
10785,CA-2015-110877,20151023,20151026,556,NULL,4,186.67,9,0.40,27.7392,2
10786,CA-2015-110877,20151023,20151026,556,NULL,3,186.67,9,0.40,27.7392,2
10787,CA-2015-110877,20151023,20151026,556,NULL,2,186.67,9,0.40,27.7392,2
10788,CA-2015-110877,20151023,20151026,556,NULL,1,186.67,9,0.40,27.7392,2
10789,US-2016-151827,20160331,20160402,230,NULL,4,312.77,5,0.60,-59.6367,2
10790,US-2016-151827,20160331,20160402,230,NULL,3,312.77,5,0.60,-59.6367,2
10791,US-2016-151827,20160331,20160402,230,NULL,2,312.77,5,0.60,-59.6367,2
10792,US-2016-151827,20160331,20160402,230,NULL,1,312.77,5,0.60,-59.6367,2
10793,US-2016-163258,20161229,20170102,419,NULL,4,11.23,3,0.20,3.9312,1
10794,US-2016-163258,20161229,20170102,419,NULL,3,11.23,3,0.20,3.9312,1
10795,US-2016-163258,20161229,20170102,419,NULL,2,11.23,3,0.20,3.9312,1
10796,US-2016-163258,20161229,20170102,419,NULL,1,11.23,3,0.20,3.9312,1
10797,CA-2017-103009,20171103,20171105,602,NULL,4,26.40,5,0.00,11.8800,1
10798,CA-2017-103009,20171103,20171105,602,NULL,3,26.40,5,0.00,11.8800,1
10799,CA-2017-103009,20171103,20171105,602,NULL,2,26.40,5,0.00,11.8800,1
10800,CA-2017-103009,20171103,20171105,602,NULL,1,26.40,5,0.00,11.8800,1
10801,US-2017-120649,20170120,20170126,224,NULL,4,3.52,2,0.00,1.0208,1
10802,US-2017-120649,20170120,20170126,224,NULL,3,3.52,2,0.00,1.0208,1
10803,US-2017-120649,20170120,20170126,224,NULL,2,3.52,2,0.00,1.0208,1
10804,US-2017-120649,20170120,20170126,224,NULL,1,3.52,2,0.00,1.0208,1
10805,CA-2016-153598,20161203,20161206,393,NULL,4,1761.85,11,0.00,711.4540,2
10806,CA-2016-153598,20161203,20161206,393,NULL,3,1761.85,11,0.00,711.4540,2
10807,CA-2016-153598,20161203,20161206,393,NULL,2,1761.85,11,0.00,711.4540,2
10808,CA-2016-153598,20161203,20161206,393,NULL,1,1761.85,11,0.00,711.4540,2
10809,US-2016-108497,20160614,20160614,763,NULL,4,599.17,5,0.15,35.2450,1
10810,US-2016-108497,20160614,20160614,763,NULL,3,599.17,5,0.15,35.2450,1
10811,US-2016-108497,20160614,20160614,763,NULL,2,599.17,5,0.15,35.2450,1
10812,US-2016-108497,20160614,20160614,763,NULL,1,599.17,5,0.15,35.2450,1
10813,CA-2016-113096,20160902,20160904,450,NULL,4,46.53,3,0.00,12.0978,1
10814,CA-2016-113096,20160902,20160904,450,NULL,3,46.53,3,0.00,12.0978,1
10815,CA-2016-113096,20160902,20160904,450,NULL,2,46.53,3,0.00,12.0978,1
10816,CA-2016-113096,20160902,20160904,450,NULL,1,46.53,3,0.00,12.0978,1
10817,CA-2014-136861,20140905,20140907,702,NULL,4,31.98,2,0.20,1.9990,1
10818,CA-2014-136861,20140905,20140907,702,NULL,3,31.98,2,0.20,1.9990,1
10819,CA-2014-136861,20140905,20140907,702,NULL,2,31.98,2,0.20,1.9990,1
10820,CA-2014-136861,20140905,20140907,702,NULL,1,31.98,2,0.20,1.9990,1
10821,CA-2017-117422,20171021,20171025,764,NULL,4,171.85,7,1.10,12.5556,3
10822,CA-2017-117422,20171021,20171025,764,NULL,3,171.85,7,1.10,12.5556,3
10823,CA-2017-117422,20171021,20171025,764,NULL,2,171.85,7,1.10,12.5556,3
10824,CA-2017-117422,20171021,20171025,764,NULL,1,171.85,7,1.10,12.5556,3
10825,CA-2017-129707,20170425,20170429,406,NULL,4,8.90,4,0.20,0.6672,1
10826,CA-2017-129707,20170425,20170429,406,NULL,3,8.90,4,0.20,0.6672,1
10827,CA-2017-129707,20170425,20170429,406,NULL,2,8.90,4,0.20,0.6672,1
10828,CA-2017-129707,20170425,20170429,406,NULL,1,8.90,4,0.20,0.6672,1
10829,CA-2015-160171,20151019,20151024,85,NULL,4,1910.70,8,0.00,556.5960,2
10830,CA-2015-160171,20151019,20151024,85,NULL,3,1910.70,8,0.00,556.5960,2
10831,CA-2015-160171,20151019,20151024,85,NULL,2,1910.70,8,0.00,556.5960,2
10832,CA-2015-160171,20151019,20151024,85,NULL,1,1910.70,8,0.00,556.5960,2
10833,CA-2014-103317,20140705,20140708,761,NULL,4,242.55,10,1.10,14.4922,3
10834,CA-2014-103317,20140705,20140708,761,NULL,3,242.55,10,1.10,14.4922,3
10835,CA-2014-103317,20140705,20140708,761,NULL,2,242.55,10,1.10,14.4922,3
10836,CA-2014-103317,20140705,20140708,761,NULL,1,242.55,10,1.10,14.4922,3
10837,CA-2016-167115,20160404,20160409,700,NULL,4,588.78,2,0.20,183.9950,1
10838,CA-2016-167115,20160404,20160409,700,NULL,3,588.78,2,0.20,183.9950,1
10839,CA-2016-167115,20160404,20160409,700,NULL,2,588.78,2,0.20,183.9950,1
10840,CA-2016-167115,20160404,20160409,700,NULL,1,588.78,2,0.20,183.9950,1
10841,US-2017-153633,20171113,20171118,647,NULL,4,2.06,1,0.20,0.1548,1
10842,US-2017-153633,20171113,20171118,647,NULL,3,2.06,1,0.20,0.1548,1
10843,US-2017-153633,20171113,20171118,647,NULL,2,2.06,1,0.20,0.1548,1
10844,US-2017-153633,20171113,20171118,647,NULL,1,2.06,1,0.20,0.1548,1
10845,CA-2017-155929,20170909,20170913,483,NULL,4,6.37,2,0.20,2.3880,1
10846,CA-2017-155929,20170909,20170913,483,NULL,3,6.37,2,0.20,2.3880,1
10847,CA-2017-155929,20170909,20170913,483,NULL,2,6.37,2,0.20,2.3880,1
10848,CA-2017-155929,20170909,20170913,483,NULL,1,6.37,2,0.20,2.3880,1
10849,CA-2015-148712,20150417,20150423,342,NULL,4,172.61,17,0.20,60.6615,3
10850,CA-2015-148712,20150417,20150423,342,NULL,3,172.61,17,0.20,60.6615,3
10851,CA-2015-148712,20150417,20150423,342,NULL,2,172.61,17,0.20,60.6615,3
10852,CA-2015-148712,20150417,20150423,342,NULL,1,172.61,17,0.20,60.6615,3
10853,CA-2016-128307,20160725,20160729,337,NULL,4,20.94,1,0.20,7.0659,1
10854,CA-2016-128307,20160725,20160729,337,NULL,3,20.94,1,0.20,7.0659,1
10855,CA-2016-128307,20160725,20160729,337,NULL,2,20.94,1,0.20,7.0659,1
10856,CA-2016-128307,20160725,20160729,337,NULL,1,20.94,1,0.20,7.0659,1
10857,US-2016-127425,20160826,20160831,113,NULL,4,282.95,11,0.00,95.7325,2
10858,US-2016-127425,20160826,20160831,113,NULL,3,282.95,11,0.00,95.7325,2
10859,US-2016-127425,20160826,20160831,113,NULL,2,282.95,11,0.00,95.7325,2
10860,US-2016-127425,20160826,20160831,113,NULL,1,282.95,11,0.00,95.7325,2
10861,US-2014-119081,20140912,20140919,639,NULL,4,787.85,12,0.00,180.4258,4
10862,US-2014-119081,20140912,20140919,639,NULL,3,787.85,12,0.00,180.4258,4
10863,US-2014-119081,20140912,20140919,639,NULL,2,787.85,12,0.00,180.4258,4
10864,US-2014-119081,20140912,20140919,639,NULL,1,787.85,12,0.00,180.4258,4
10865,CA-2016-140613,20160722,20160729,608,NULL,4,86.20,5,0.00,24.9980,1
10866,CA-2016-140613,20160722,20160729,608,NULL,3,86.20,5,0.00,24.9980,1
10867,CA-2016-140613,20160722,20160729,608,NULL,2,86.20,5,0.00,24.9980,1
10868,CA-2016-140613,20160722,20160729,608,NULL,1,86.20,5,0.00,24.9980,1
10869,US-2017-108700,20170519,20170523,602,NULL,4,38.02,6,0.20,13.7808,1
10870,US-2017-108700,20170519,20170523,602,NULL,3,38.02,6,0.20,13.7808,1
10871,US-2017-108700,20170519,20170523,602,NULL,2,38.02,6,0.20,13.7808,1
10872,US-2017-108700,20170519,20170523,602,NULL,1,38.02,6,0.20,13.7808,1
10873,CA-2017-160962,20170428,20170502,205,NULL,4,15.23,3,0.40,1.5040,2
10874,CA-2017-160962,20170428,20170502,205,NULL,3,15.23,3,0.40,1.5040,2
10875,CA-2017-160962,20170428,20170502,205,NULL,2,15.23,3,0.40,1.5040,2
10876,CA-2017-160962,20170428,20170502,205,NULL,1,15.23,3,0.40,1.5040,2
10877,CA-2017-130631,20171229,20180102,95,NULL,4,88.06,7,0.00,30.1420,2
10878,CA-2017-130631,20171229,20180102,95,NULL,3,88.06,7,0.00,30.1420,2
10879,CA-2017-130631,20171229,20180102,95,NULL,2,88.06,7,0.00,30.1420,2
10880,CA-2017-130631,20171229,20180102,95,NULL,1,88.06,7,0.00,30.1420,2
10881,CA-2017-116680,20170904,20170906,8,NULL,4,1491.62,14,0.40,96.7288,2
10882,CA-2017-116680,20170904,20170906,8,NULL,3,1491.62,14,0.40,96.7288,2
10883,CA-2017-116680,20170904,20170906,8,NULL,2,1491.62,14,0.40,96.7288,2
10884,CA-2017-116680,20170904,20170906,8,NULL,1,1491.62,14,0.40,96.7288,2
10885,US-2014-107405,20140321,20140325,132,NULL,4,16.27,1,0.20,-3.8646,1
10886,US-2014-107405,20140321,20140325,132,NULL,3,16.27,1,0.20,-3.8646,1
10887,US-2014-107405,20140321,20140325,132,NULL,2,16.27,1,0.20,-3.8646,1
10888,US-2014-107405,20140321,20140325,132,NULL,1,16.27,1,0.20,-3.8646,1
10889,CA-2017-101574,20170928,20171004,233,NULL,4,9.24,3,0.00,4.4352,1
10890,CA-2017-101574,20170928,20171004,233,NULL,3,9.24,3,0.00,4.4352,1
10891,CA-2017-101574,20170928,20171004,233,NULL,2,9.24,3,0.00,4.4352,1
10892,CA-2017-101574,20170928,20171004,233,NULL,1,9.24,3,0.00,4.4352,1
10893,CA-2014-146591,20140119,20140120,359,NULL,4,378.59,24,1.80,-287.9976,4
10894,CA-2014-146591,20140119,20140120,359,NULL,3,378.59,24,1.80,-287.9976,4
10895,CA-2014-146591,20140119,20140120,359,NULL,2,378.59,24,1.80,-287.9976,4
10896,CA-2014-146591,20140119,20140120,359,NULL,1,378.59,24,1.80,-287.9976,4
10897,CA-2014-107706,20140214,20140219,462,NULL,4,16.18,3,0.20,6.0660,1
10898,CA-2014-107706,20140214,20140219,462,NULL,3,16.18,3,0.20,6.0660,1
10899,CA-2014-107706,20140214,20140219,462,NULL,2,16.18,3,0.20,6.0660,1
10900,CA-2014-107706,20140214,20140219,462,NULL,1,16.18,3,0.20,6.0660,1
10901,CA-2016-122448,20160609,20160614,204,NULL,4,122.35,3,0.20,13.7646,1
10902,CA-2016-122448,20160609,20160614,204,NULL,3,122.35,3,0.20,13.7646,1
10903,CA-2016-122448,20160609,20160614,204,NULL,2,122.35,3,0.20,13.7646,1
10904,CA-2016-122448,20160609,20160614,204,NULL,1,122.35,3,0.20,13.7646,1
10905,CA-2014-132451,20140926,20140927,581,NULL,4,604.99,6,0.20,82.5252,2
10906,CA-2014-132451,20140926,20140927,581,NULL,3,604.99,6,0.20,82.5252,2
10907,CA-2014-132451,20140926,20140927,581,NULL,2,604.99,6,0.20,82.5252,2
10908,CA-2014-132451,20140926,20140927,581,NULL,1,604.99,6,0.20,82.5252,2
10909,CA-2016-158547,20160530,20160604,595,NULL,4,123.92,5,0.20,9.2940,1
10910,CA-2016-158547,20160530,20160604,595,NULL,3,123.92,5,0.20,9.2940,1
10911,CA-2016-158547,20160530,20160604,595,NULL,2,123.92,5,0.20,9.2940,1
10912,CA-2016-158547,20160530,20160604,595,NULL,1,123.92,5,0.20,9.2940,1
10913,CA-2017-116946,20171219,20171223,701,NULL,4,193.63,14,1.10,-197.2320,3
10914,CA-2017-116946,20171219,20171223,701,NULL,3,193.63,14,1.10,-197.2320,3
10915,CA-2017-116946,20171219,20171223,701,NULL,2,193.63,14,1.10,-197.2320,3
10916,CA-2017-116946,20171219,20171223,701,NULL,1,193.63,14,1.10,-197.2320,3
10917,CA-2017-121741,20171226,20171226,290,NULL,4,750.68,2,0.00,37.5340,1
10918,CA-2017-121741,20171226,20171226,290,NULL,3,750.68,2,0.00,37.5340,1
10919,CA-2017-121741,20171226,20171226,290,NULL,2,750.68,2,0.00,37.5340,1
10920,CA-2017-121741,20171226,20171226,290,NULL,1,750.68,2,0.00,37.5340,1
10921,CA-2017-169691,20170615,20170618,657,NULL,4,146.89,11,0.00,53.8191,3
10922,CA-2017-169691,20170615,20170618,657,NULL,3,146.89,11,0.00,53.8191,3
10923,CA-2017-169691,20170615,20170618,657,NULL,2,146.89,11,0.00,53.8191,3
10924,CA-2017-169691,20170615,20170618,657,NULL,1,146.89,11,0.00,53.8191,3
10925,CA-2016-121356,20161120,20161124,82,NULL,4,128.40,3,0.00,62.9160,1
10926,CA-2016-121356,20161120,20161124,82,NULL,3,128.40,3,0.00,62.9160,1
10927,CA-2016-121356,20161120,20161124,82,NULL,2,128.40,3,0.00,62.9160,1
10928,CA-2016-121356,20161120,20161124,82,NULL,1,128.40,3,0.00,62.9160,1
10929,CA-2014-101770,20140331,20140404,209,NULL,4,1.87,1,0.70,-1.3083,1
10930,CA-2014-101770,20140331,20140404,209,NULL,3,1.87,1,0.70,-1.3083,1
10931,CA-2014-101770,20140331,20140404,209,NULL,2,1.87,1,0.70,-1.3083,1
10932,CA-2014-101770,20140331,20140404,209,NULL,1,1.87,1,0.70,-1.3083,1
10933,CA-2017-105487,20171008,20171014,295,NULL,4,419.83,9,0.20,133.6767,4
10934,CA-2017-105487,20171008,20171014,295,NULL,3,419.83,9,0.20,133.6767,4
10935,CA-2017-105487,20171008,20171014,295,NULL,2,419.83,9,0.20,133.6767,4
10936,CA-2017-105487,20171008,20171014,295,NULL,1,419.83,9,0.20,133.6767,4
10937,CA-2017-148999,20170130,20170204,13,NULL,4,419.14,4,0.20,-68.1096,1
10938,CA-2017-148999,20170130,20170204,13,NULL,3,419.14,4,0.20,-68.1096,1
10939,CA-2017-148999,20170130,20170204,13,NULL,2,419.14,4,0.20,-68.1096,1
10940,CA-2017-148999,20170130,20170204,13,NULL,1,419.14,4,0.20,-68.1096,1
10941,CA-2014-107573,20141212,20141217,172,NULL,4,23.47,3,0.20,7.6284,1
10942,CA-2014-107573,20141212,20141217,172,NULL,3,23.47,3,0.20,7.6284,1
10943,CA-2014-107573,20141212,20141217,172,NULL,2,23.47,3,0.20,7.6284,1
10944,CA-2014-107573,20141212,20141217,172,NULL,1,23.47,3,0.20,7.6284,1
10945,CA-2015-156608,20151024,20151029,193,NULL,4,3.59,4,0.80,-6.2860,1
10946,CA-2015-156608,20151024,20151029,193,NULL,3,3.59,4,0.80,-6.2860,1
10947,CA-2015-156608,20151024,20151029,193,NULL,2,3.59,4,0.80,-6.2860,1
10948,CA-2015-156608,20151024,20151029,193,NULL,1,3.59,4,0.80,-6.2860,1
10949,CA-2017-134495,20170401,20170404,293,NULL,4,269.40,12,0.80,-20.9436,4
10950,CA-2017-134495,20170401,20170404,293,NULL,3,269.40,12,0.80,-20.9436,4
10951,CA-2017-134495,20170401,20170404,293,NULL,2,269.40,12,0.80,-20.9436,4
10952,CA-2017-134495,20170401,20170404,293,NULL,1,269.40,12,0.80,-20.9436,4
10953,CA-2017-164098,20170126,20170127,1,NULL,4,18.16,2,0.20,1.8160,1
10954,CA-2017-164098,20170126,20170127,1,NULL,3,18.16,2,0.20,1.8160,1
10955,CA-2017-164098,20170126,20170127,1,NULL,2,18.16,2,0.20,1.8160,1
10956,CA-2017-164098,20170126,20170127,1,NULL,1,18.16,2,0.20,1.8160,1
10957,CA-2014-105249,20141128,20141128,724,NULL,4,460.09,10,0.15,15.1800,3
10958,CA-2014-105249,20141128,20141128,724,NULL,3,460.09,10,0.15,15.1800,3
10959,CA-2014-105249,20141128,20141128,724,NULL,2,460.09,10,0.15,15.1800,3
10960,CA-2014-105249,20141128,20141128,724,NULL,1,460.09,10,0.15,15.1800,3
10961,CA-2015-113523,20150904,20150908,465,NULL,4,7.66,4,0.70,-6.1248,1
10962,CA-2015-113523,20150904,20150908,465,NULL,3,7.66,4,0.70,-6.1248,1
10963,CA-2015-113523,20150904,20150908,465,NULL,2,7.66,4,0.70,-6.1248,1
10964,CA-2015-113523,20150904,20150908,465,NULL,1,7.66,4,0.70,-6.1248,1
10965,CA-2017-117821,20170612,20170616,644,NULL,4,63.92,2,0.20,19.1760,1
10966,CA-2017-117821,20170612,20170616,644,NULL,3,63.92,2,0.20,19.1760,1
10967,CA-2017-117821,20170612,20170616,644,NULL,2,63.92,2,0.20,19.1760,1
10968,CA-2017-117821,20170612,20170616,644,NULL,1,63.92,2,0.20,19.1760,1
10969,CA-2017-164378,20170715,20170718,515,NULL,4,729.40,15,0.10,107.2464,5
10970,CA-2017-164378,20170715,20170718,515,NULL,3,729.40,15,0.10,107.2464,5
10971,CA-2017-164378,20170715,20170718,515,NULL,2,729.40,15,0.10,107.2464,5
10972,CA-2017-164378,20170715,20170718,515,NULL,1,729.40,15,0.10,107.2464,5
10973,CA-2017-127782,20171102,20171106,765,NULL,4,891.50,11,1.00,-181.3609,4
10974,CA-2017-127782,20171102,20171106,765,NULL,3,891.50,11,1.00,-181.3609,4
10975,CA-2017-127782,20171102,20171106,765,NULL,2,891.50,11,1.00,-181.3609,4
10976,CA-2017-127782,20171102,20171106,765,NULL,1,891.50,11,1.00,-181.3609,4
10977,US-2016-162026,20161008,20161008,33,NULL,4,61.96,2,0.00,27.8820,1
10978,US-2016-162026,20161008,20161008,33,NULL,3,61.96,2,0.00,27.8820,1
10979,US-2016-162026,20161008,20161008,33,NULL,2,61.96,2,0.00,27.8820,1
10980,US-2016-162026,20161008,20161008,33,NULL,1,61.96,2,0.00,27.8820,1
10981,CA-2016-150000,20160408,20160414,311,NULL,4,17.92,4,0.00,8.6016,1
10982,CA-2016-150000,20160408,20160414,311,NULL,3,17.92,4,0.00,8.6016,1
10983,CA-2016-150000,20160408,20160414,311,NULL,2,17.92,4,0.00,8.6016,1
10984,CA-2016-150000,20160408,20160414,311,NULL,1,17.92,4,0.00,8.6016,1
10985,CA-2015-168529,20151008,20151012,94,NULL,4,145.90,5,0.00,62.7370,1
10986,CA-2015-168529,20151008,20151012,94,NULL,3,145.90,5,0.00,62.7370,1
10987,CA-2015-168529,20151008,20151012,94,NULL,2,145.90,5,0.00,62.7370,1
10988,CA-2015-168529,20151008,20151012,94,NULL,1,145.90,5,0.00,62.7370,1
10989,US-2017-152569,20170515,20170520,558,NULL,4,67.82,4,0.40,22.6126,2
10990,US-2017-152569,20170515,20170520,558,NULL,3,67.82,4,0.40,22.6126,2
10991,US-2017-152569,20170515,20170520,558,NULL,2,67.82,4,0.40,22.6126,2
10992,US-2017-152569,20170515,20170520,558,NULL,1,67.82,4,0.40,22.6126,2
10993,US-2014-137680,20140224,20140302,372,NULL,4,55.67,7,0.40,18.7893,2
10994,US-2014-137680,20140224,20140302,372,NULL,3,55.67,7,0.40,18.7893,2
10995,US-2014-137680,20140224,20140302,372,NULL,2,55.67,7,0.40,18.7893,2
10996,US-2014-137680,20140224,20140302,372,NULL,1,55.67,7,0.40,18.7893,2
10997,CA-2015-103177,20150530,20150601,634,NULL,4,529.14,8,0.00,51.1548,3
10998,CA-2015-103177,20150530,20150601,634,NULL,3,529.14,8,0.00,51.1548,3
10999,CA-2015-103177,20150530,20150601,634,NULL,2,529.14,8,0.00,51.1548,3
11000,CA-2015-103177,20150530,20150601,634,NULL,1,529.14,8,0.00,51.1548,3
11001,US-2016-138408,20161118,20161121,347,NULL,4,1319.96,4,0.00,527.9840,1
11002,US-2016-138408,20161118,20161121,347,NULL,3,1319.96,4,0.00,527.9840,1
11003,US-2016-138408,20161118,20161121,347,NULL,2,1319.96,4,0.00,527.9840,1
11004,US-2016-138408,20161118,20161121,347,NULL,1,1319.96,4,0.00,527.9840,1
11005,CA-2017-117667,20171204,20171209,100,NULL,4,588.01,24,1.10,-20.3828,5
11006,CA-2017-117667,20171204,20171209,100,NULL,3,588.01,24,1.10,-20.3828,5
11007,CA-2017-117667,20171204,20171209,100,NULL,2,588.01,24,1.10,-20.3828,5
11008,CA-2017-117667,20171204,20171209,100,NULL,1,588.01,24,1.10,-20.3828,5
11009,CA-2016-110982,20160605,20160607,238,NULL,4,79.79,10,0.20,22.7292,2
11010,CA-2016-110982,20160605,20160607,238,NULL,3,79.79,10,0.20,22.7292,2
11011,CA-2016-110982,20160605,20160607,238,NULL,2,79.79,10,0.20,22.7292,2
11012,CA-2016-110982,20160605,20160607,238,NULL,1,79.79,10,0.20,22.7292,2
11013,CA-2016-147123,20161210,20161212,320,NULL,4,80.28,12,0.00,36.9288,1
11014,CA-2016-147123,20161210,20161212,320,NULL,3,80.28,12,0.00,36.9288,1
11015,CA-2016-147123,20161210,20161212,320,NULL,2,80.28,12,0.00,36.9288,1
11016,CA-2016-147123,20161210,20161212,320,NULL,1,80.28,12,0.00,36.9288,1
11017,CA-2017-154501,20170430,20170505,106,NULL,4,9.78,2,0.00,4.0098,1
11018,CA-2017-154501,20170430,20170505,106,NULL,3,9.78,2,0.00,4.0098,1
11019,CA-2017-154501,20170430,20170505,106,NULL,2,9.78,2,0.00,4.0098,1
11020,CA-2017-154501,20170430,20170505,106,NULL,1,9.78,2,0.00,4.0098,1
11021,CA-2017-166933,20170424,20170428,451,NULL,4,1.81,1,0.00,0.6516,1
11022,CA-2017-166933,20170424,20170428,451,NULL,3,1.81,1,0.00,0.6516,1
11023,CA-2017-166933,20170424,20170428,451,NULL,2,1.81,1,0.00,0.6516,1
11024,CA-2017-166933,20170424,20170428,451,NULL,1,1.81,1,0.00,0.6516,1
11025,CA-2015-142055,20150508,20150510,438,NULL,4,37.94,2,0.00,18.2112,1
11026,CA-2015-142055,20150508,20150510,438,NULL,3,37.94,2,0.00,18.2112,1
11027,CA-2015-142055,20150508,20150510,438,NULL,2,37.94,2,0.00,18.2112,1
11028,CA-2015-142055,20150508,20150510,438,NULL,1,37.94,2,0.00,18.2112,1
11029,CA-2015-137106,20150331,20150404,610,NULL,4,79.96,5,0.20,27.9860,1
11030,CA-2015-137106,20150331,20150404,610,NULL,3,79.96,5,0.20,27.9860,1
11031,CA-2015-137106,20150331,20150404,610,NULL,2,79.96,5,0.20,27.9860,1
11032,CA-2015-137106,20150331,20150404,610,NULL,1,79.96,5,0.20,27.9860,1
11033,CA-2017-136609,20170806,20170811,423,NULL,4,115.30,3,0.20,40.3536,1
11034,CA-2017-136609,20170806,20170811,423,NULL,3,115.30,3,0.20,40.3536,1
11035,CA-2017-136609,20170806,20170811,423,NULL,2,115.30,3,0.20,40.3536,1
11036,CA-2017-136609,20170806,20170811,423,NULL,1,115.30,3,0.20,40.3536,1
11037,CA-2017-160885,20171202,20171206,766,NULL,4,2479.96,4,0.00,743.9880,1
11038,CA-2017-160885,20171202,20171206,766,NULL,3,2479.96,4,0.00,743.9880,1
11039,CA-2017-160885,20171202,20171206,766,NULL,2,2479.96,4,0.00,743.9880,1
11040,CA-2017-160885,20171202,20171206,766,NULL,1,2479.96,4,0.00,743.9880,1
11041,US-2016-167472,20160606,20160607,243,NULL,4,678.87,23,0.00,280.8057,7
11042,US-2016-167472,20160606,20160607,243,NULL,3,678.87,23,0.00,280.8057,7
11043,US-2016-167472,20160606,20160607,243,NULL,2,678.87,23,0.00,280.8057,7
11044,US-2016-167472,20160606,20160607,243,NULL,1,678.87,23,0.00,280.8057,7
11045,CA-2015-120551,20150413,20150420,197,NULL,4,17.43,3,0.00,8.0178,1
11046,CA-2015-120551,20150413,20150420,197,NULL,3,17.43,3,0.00,8.0178,1
11047,CA-2015-120551,20150413,20150420,197,NULL,2,17.43,3,0.00,8.0178,1
11048,CA-2015-120551,20150413,20150420,197,NULL,1,17.43,3,0.00,8.0178,1
11049,US-2017-150595,20170522,20170526,98,NULL,4,205.92,7,1.30,-54.7089,3
11050,US-2017-150595,20170522,20170526,98,NULL,3,205.92,7,1.30,-54.7089,3
11051,US-2017-150595,20170522,20170526,98,NULL,2,205.92,7,1.30,-54.7089,3
