product_key,product_id,category,subcategory,product_name
1,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase
2,FUR-CH-10000454,Furniture,Chairs,"""Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"""
"\nOFF-PA-10002499,Office Supplies,Paper,Xerox 1890"
"\nTEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger"
"\nOFF-LA-10002945,Office Supplies,Labels,""Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"""
"\nOFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set"
"\nTEC-PH-10004434,Technology,Phones,Cisco IPÂ PhoneÂ 7961G VoIPÂ phoneÂ - Dark gray"
"\nFUR-BO-10000711,Furniture,Bookcases,""Hon Metal Bookcases, Gray"""
"\nOFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System"
"\nOFF-AP-10004655,Office Supplies,Appliances,""Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"""
"\nFUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases"
"\nTEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0"
"\nTEC-MA-10001127,Technology,Machines,""HP Designjet T520 Inkjet Large Format Printer - 24"" Color"""
"\nOFF-AR-10001227,Office Supplies,Art,Newell 338"
"\nFUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs"
"\nFUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases"
"\nOFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)"
"\nOFF-PA-10004248,Office Supplies,Paper,Xerox 1990"
"\nOFF-PA-10001363,Office Supplies,Paper,Xerox 1933"
"\nOFF-BI-10003876,Office Supplies,Binders,""Green Canvas Binder for 8-1/2"" x 14"" Sheets"""
"\nOFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes"
"\nFUR-BO-10003894,Furniture,Bookcases,""Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"""
"\nTEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone"
"\nFUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock"
"\nOFF-PA-10000232,Office Supplies,Paper,Xerox 1975"
"\nOFF-AR-10001972,Office Supplies,Art,Newell 323"
"\nOFF-AR-10004587,Office Supplies,Art,""Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"""
"\nOFF-AP-10001366,Office Supplies,Appliances,Staple holder"
"\nOFF-BI-10000216,Office Supplies,Binders,""Mead 1st Gear 2"" Zipper Binder, Asst. Colors"""
"\nTEC-MA-10001047,Technology,Machines,""3D Systems Cube Printer, 2nd Generation, Magenta"""
"\nOFF-LA-10003720,Office Supplies,Labels,Avery 487"
"\nTEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer"
"\nFUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame."
"\nOFF-PA-10000556,Office Supplies,Paper,Xerox 208"
"\nTEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB"
"\nOFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes"
"\nFUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame"
"\nOFF-PA-10000565,Office Supplies,Paper,Easy-staple paper"
"\nOFF-LA-10000414,Office Supplies,Labels,Avery 503"
"\nOFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier"
"\nFUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase"
"\nOFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters"
"\nFUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases"
"\nFUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables"
"\nOFF-AR-10003217,Office Supplies,Art,Newell 316"
"\nOFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files"
"\nOFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters"
"\nOFF-EN-10003567,Office Supplies,Envelopes,""Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"""
"\nOFF-PA-10003022,Office Supplies,Paper,Xerox 1992"
"\nFUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series"
"\nOFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers"
"\nOFF-PA-10004948,Office Supplies,Paper,Xerox 190"
"\nOFF-PA-10001725,Office Supplies,Paper,Xerox 1892"
"\nTEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black"
"\nOFF-PA-10000807,Office Supplies,Paper,""TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"""
"\nOFF-ST-10003805,Office Supplies,Storage,""24 Capacity Maxi Data Binder Racks, Pearl"""
"\nOFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes"
"\nOFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers"
"\nOFF-LA-10003388,Office Supplies,Labels,Avery 5"
"\nTEC-PH-10000193,Technology,Phones,Jensen SMPS-640 -Â speaker phone"
"\nFUR-FU-10002111,Furniture,Furnishings,""Master Caster Door Stop, Large Brown"""
"\nOFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager"
"\nOFF-PA-10002709,Office Supplies,Paper,Xerox 1956"
"\nFUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame"
"\nOFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System"
"\nFUR-FU-10002508,Furniture,Furnishings,Document Clip Frames"
"\nOFF-AP-10004052,Office Supplies,Appliances,""Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"""
"\nOFF-PA-10003134,Office Supplies,Paper,Xerox 1937"
"\nFUR-FU-10000719,Furniture,Furnishings,""DAX Cubicle Frames, 8-1/2 x 11"""
"\nFUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library"
"\nTEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier"
"\nFUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms"
"\nOFF-PA-10003228,Office Supplies,Paper,Xerox 1917"
"\nTEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive"
"\nTEC-AC-10004877,Technology,Accessories,ImationÂ 30456 USBÂ Flash DriveÂ 8GB"
"\nTEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone"
"\nOFF-PA-10000483,Office Supplies,Paper,Xerox 19"
"\nTEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive"
"\nTEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse"
"\nOFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper"
"\nOFF-EN-10001453,Office Supplies,Envelopes,""Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"""
"\nOFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation"
"\nOFF-BI-10000201,Office Supplies,Binders,""Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"""
"\nTEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120"
"\nOFF-PA-10001166,Office Supplies,Paper,Xerox 1932"
"\nOFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils"
"\nFUR-FU-10002813,Furniture,Furnishings,""DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"""
"\nTEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator"
"\nFUR-FU-10004845,Furniture,Furnishings,""Deflect-o EconoMat Nonstudded, No Bevel Mat"""
"\nOFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks"
"\nOFF-AR-10001231,Office Supplies,Art,""Sanford EarthWrite Recycled Pencils, Medium Soft, #2"""
"\nTEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black"
"\nFUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs"
"\nTEC-PH-10003356,Technology,Phones,""SmartStand Mobile Device Holder, Assorted Colors"""
"\nOFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors"
"\nOFF-FA-10003485,Office Supplies,Fasteners,Staples"
"\nOFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum"
"\nOFF-PA-10002764,Office Supplies,Paper,Easy-staple paper"
"\nOFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper"
"\nTEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer"
"\nOFF-ST-10000136,Office Supplies,Storage,Letter Size File"
"\nTEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black"
"\nTEC-PH-10002584,Technology,Phones,Samsung Galaxy S4"
"\nFUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame"
"\nTEC-PH-10000562,Technology,Phones,Samsung Convoy 3"
"\nFUR-FU-10001025,Furniture,Furnishings,""Eldon ImÃ ge Series Desk Accessories, Clear"""
"\nOFF-LA-10004178,Office Supplies,Labels,Avery 491"
"\nOFF-PA-10003797,Office Supplies,Paper,Xerox 209"
"\nOFF-EN-10003448,Office Supplies,Envelopes,""Peel & Seel Recycled Catalog Envelopes, Brown"""
"\nOFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator"
"\nOFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors"
"\nFUR-TA-10001691,Furniture,Tables,""Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"""
"\nTEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator"
"\nOFF-LA-10000305,Office Supplies,Labels,Avery 495"
"\nTEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount"
"\nOFF-AR-10003876,Office Supplies,Art,""Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"""
"\nFUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories"
"\nOFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets"
"\nOFF-PA-10003302,Office Supplies,Paper,Xerox 1906"
"\nTEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator"
"\nOFF-PA-10003022,Office Supplies,Paper,Standard Line Â“While You Were OutÂ” Hardbound Telephone Message Book"
"\nTEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0"
"\nOFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips"
"\nOFF-PA-10001215,Office Supplies,Paper,Xerox 1963"
"\nTEC-AC-10003870,Technology,Accessories,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH"
"\nOFF-AP-10000275,Office Supplies,Appliances,""Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"""
"\nFUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp"
"\nOFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips"
"\nOFF-AR-10000614,Office Supplies,Art,Barrel Sharpener"
"\nOFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips"
"\nFUR-TA-10001771,Furniture,Tables,""Bush Cubix Conference Tables, Fully Assembled"""
"\nFUR-CH-10002044,Furniture,Chairs,""Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"""
"\nTEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting"
"\nFUR-TA-10001086,Furniture,Tables,""SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"""
"\nOFF-PA-10000048,Office Supplies,Paper,Xerox 20"
"\nTEC-MA-10002109,Technology,Machines,""HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"""
"\nOFF-PA-10003036,Office Supplies,Paper,""Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"""
"\nTEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5"
"\nOFF-ST-10002182,Office Supplies,Storage,""Iris 3-Drawer Stacking Bin, Black"""
"\nTEC-PH-10001468,Technology,Phones,Panasonic BusinessÂ TelephonesÂ KX-T7736"
"\nOFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener"
"\nOFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes"
"\nOFF-ST-10003994,Office Supplies,Storage,""Belkin 19"" Center-Weighted Shelf, Gray"""
"\nFUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs"
"\nFUR-FU-10004245,Furniture,Furnishings,""Career Cubicle Clock, 8 1/4"", Black"""
"\nOFF-EN-10002592,Office Supplies,Envelopes,""Peel & Seel Recycled Catalog Envelopes, Brown"""
"\nOFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener"
"\nOFF-LA-10003498,Office Supplies,Labels,Avery 475"
"\nTEC-MA-10003329,Technology,Machines,""Vtech AT&T CL2940 Corded Speakerphone, Black"""
"\nFUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets"
"\nTEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable"
"\nOFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub"
"\nTEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone"
"\nOFF-PA-10001497,Office Supplies,Paper,Xerox 1914"
"\nOFF-PA-10001952,Office Supplies,Paper,Xerox 1902"
"\nOFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors"
"\nOFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers"
"\nOFF-PA-10001826,Office Supplies,Paper,Xerox 207"
"\nTEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS)"
"\nTEC-MA-10003176,Technology,Machines,Okidata B400 Printer"
"\nTEC-AC-10002647,Technology,Accessories,""LogitechÂ Wireless Boombox Speaker - portable - wireless, wired"""
"\nTEC-PH-10002114,Technology,Phones,Xiaomi Mi3"
"\nOFF-PA-10001593,Office Supplies,Paper,Xerox 1947"
"\nTEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive"
"\nOFF-PA-10001801,Office Supplies,Paper,Xerox 193"
"\nTEC-PH-10000127,Technology,Phones,iOttie XL Car Mount"
"\nOFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup"
"\nTEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad"
"\nFUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer"
"\nFUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame"
"\nTEC-MA-10002073,Technology,Machines,""3D Systems Cube Printer, 2nd Generation, White"""
"\nTEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone"
"\nOFF-BI-10000279,Office Supplies,Binders,""Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"""
"\nOFF-PA-10000300,Office Supplies,Paper,Xerox 1936"
"\nOFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder"
"\nTEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone"
"\nOFF-PA-10001260,Office Supplies,Paper,""TOPS Money Receipt Book, Consecutively Numbered in Red,"""
"\nOFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File"
"\nOFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book"
"\nTEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer"
"\nFUR-FU-10003095,Furniture,Furnishings,""Linden 12"" Wall Clock With Oak Frame"""
"\nFUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp"
"\nTEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers"
"\nOFF-PA-10003205,Office Supplies,Paper,""Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"""
"\nOFF-LA-10002368,Office Supplies,Labels,Avery 479"
"\nTEC-MA-10003230,Technology,Machines,Okidata C610n Printer"
"\nOFF-PA-10000295,Office Supplies,Paper,Xerox 229"
"\nOFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles"
"\nFUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames"
"\nFUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp"
"\nFUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs"
"\nOFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series"
"\nTEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger"
"\nFUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting"
"\nTEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard"
"\nTEC-PH-10004094,Technology,Phones,Motorola L703CM"
"\nTEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System"
"\nOFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum"
"\nOFF-PA-10001837,Office Supplies,Paper,Xerox 1976"
"\nOFF-AR-10003896,Office Supplies,Art,""Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"""
"\nOFF-BI-10002897,Office Supplies,Binders,""Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""""
"\nOFF-PA-10001243,Office Supplies,Paper,Xerox 1983"
"\nFUR-FU-10003806,Furniture,Furnishings,""Tenex Chairmat w/ Average Lip, 45"" x 53"""""
"\nTEC-MA-10000904,Technology,Machines,""Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"""
"\nOFF-LA-10002473,Office Supplies,Labels,Avery 484"
"\nFUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base"
"\nTEC-MA-10001856,Technology,Machines,Okidata C610n Printer"
"\nOFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving."
"\nOFF-AR-10004707,Office Supplies,Art,Staples in misc. colors"
"\nTEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset"
"\nTEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer"
"\nFUR-FU-10002506,Furniture,Furnishings,""Tensor ""Hersey Kiss"" Styled Floor Lamp"""
"\nTEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive"
"\nOFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac"
"\nOFF-PA-10002558,Office Supplies,Paper,Xerox 1938"
"\nTEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router"
"\nOFF-PA-10001846,Office Supplies,Paper,Xerox 1899"
"\nTEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer"
"\nFUR-BO-10001567,Furniture,Bookcases,""Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"""
"\nFUR-FU-10001379,Furniture,Furnishings,""Executive Impressions 16-1/2"" Circular Wall Clock"""
"\nTEC-MA-10000984,Technology,Machines,Okidata MB760 Printer"
"\nOFF-AR-10000937,Office Supplies,Art,""Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"""
"\nFUR-FU-10002030,Furniture,Furnishings,""Executive Impressions 14"" Contract Wall Clock with Quartz Movement"""
"\nOFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance"
"\nOFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector"
"\nTEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs"
"\nOFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set"
"\nOFF-SU-10004290,Office Supplies,Supplies,""Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"""
"\nTEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer"
"\nOFF-PA-10000312,Office Supplies,Paper,Xerox 1955"
"\nOFF-PA-10001001,Office Supplies,Paper,""Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"""
"\nOFF-PA-10001583,Office Supplies,Paper,""1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"""
"\nTEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner"
"\nTEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer"
"\nTEC-PH-10004241,Technology,Phones,Nokia Lumia 1020"
"\nOFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener"
"\nTEC-MA-10003337,Technology,Machines,Okidata B401 Printer"
"\nOFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper"
"\nOFF-AR-10003477,Office Supplies,Art,4009 Highlighters"
"\nFUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs"
"\nOFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box"
"\nFUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms"
"\nOFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes"
"\nTEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner"
"\nTEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card"
"\nTEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone"
"\nTEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal"
"\nOFF-AP-10003099,Office Supplies,Appliances,""Eureka Hand Vacuum, Bagless"""
"\nTEC-PH-10002645,Technology,Phones,LG G2"
"\nOFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black"
\n
3,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal
4,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table
5,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System
6,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood"
7,OFF-AR-10002833,Office Supplies,Art,Newell 322
8,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone
9,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
10,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge
11,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables
12,TEC-PH-10002033,Technology,Phones,Konftel 250 ConferenceÂ phoneÂ - Charcoal black
13,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967
14,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
15,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
16,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders
17,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
18,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer
19,OFF-AR-10003056,Office Supplies,Art,Newell 341
20,TEC-PH-10001949,Technology,Phones,Cisco SPA 501G IP Phone
21,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1"""
22,OFF-AR-10000246,Office Supplies,Art,Newell 318
23,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length"
24,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray"
25,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders
26,TEC-AC-10003027,Technology,Accessories,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive
27,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
28,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
29,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
30,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes
31,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"
32,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
33,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons
34,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper
35,TEC-PH-10004977,Technology,Phones,GE 30524EE4
36,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
37,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
38,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
39,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray"
40,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter
41,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550
42,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum"
43,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
44,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
45,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
46,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
47,TEC-AC-10002167,Technology,Accessories,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive
48,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
49,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack"
50,OFF-LA-10002762,Office Supplies,Labels,Avery 485
